Date,SPYClose,SPYOpen,SPYHigh,SPYLow,dayVal,AAPLClose,AAPLOpen,AAPLHigh,AAPLLow,FClose,FOpen,FHigh,FLow,GEClose,GEOpen,GEHigh,GELow,IBMClose,IBMOpen,IBMHigh,IBMLow,VZClose,VZOpen,VZHigh,VZLow,YHOOClose,YHOO Open,YHOO High,YHOO Low,MSFT Close,MSFT Open,MSFT High,MSFT Low,XOM Close,XOM Open,XOM High,XOM Low,CVX Close,CVX Open,CVX High,CVX Low,WMT Close,WMT Open,WMT High,WMT Low,T Close,T Open,T High,T Low,PGClose,PGOpen,PGHigh,PGLow,JNJClose,JNJOpen,JNJHigh,JNJLow,WFCClose,WFCOpen,WFCHigh,WFCLow,JPMClose,JPMOpen,JPMHigh,JPMLow,PFEClose,PFEOpen,PFEHigh,PFELow,KOClose,KOOpen,KOHigh,KOLow,GOOGClose,GOOGOpen,GOOGHigh,GOOGLow,NikkeiClose,DAXClose,DAXOpen,DAXHigh,DAXLow,FTSEClose,USDIClose,FTSEOpen,FTSEHigh,FTSELow,NikOpen,NikHigh,NikLow,SPYVol.20,DateVal,SPYClose,CloseDiff %,5-STDClose,10STD,20STD,TotChange,2 Day,5 Day,10 Day,2 Day Hist,5 Day History,10 Day History
9/27/2012,0.00984252,-0.00130492,0.00623279,0.00409297,0.04,0.02498371,-0.0068064,0.01449587,-0.00131162,0.00108814,0.01637555,0.00645161,0.01769912,0.03046422,0.00385728,0.02928469,0.00290557,0.00967579,-0.00342656,0.0046143,0.00121642,0.00410529,0.00434363,0.00239693,-0.00193564,0.02754644,0.01209421,0.02466793,0.01543408,-0.00035199,-0.00385694,-0.00693481,-0.0053041,0.00656077,0.00125901,0.0023948,0.00103746,0.00822444,-0.0003638,0.00363207,0.0033858,-0.00295983,0.00296108,-0.0047486,-0.00437236,-0.00261172,0.00145096,-0.00258918,-0.00290867,0.00E+00,-0.00123705,-0.00445948,-0.00372208,0.00015518,-0.00631352,-0.00230982,-0.00108696,0.01049383,-0.0085444,0.00091519,0.00309885,0.01175842,0.00669703,0.00952129,0.01382863,0.0056843,-0.00174292,0.00130265,0.00306614,0.01537172,0.00782123,0.00441867,0.00447427,0.00403065,0.01348255,0.00209974,0.01437161,-0.0089063,0.0018567,-0.0067676,-0.0051623,0.0017807,0.0019591,-0.0035806,-0.0156322,-0.0094885,0.0020169,0.0147149,0.0033295,-0.0005891,-0.011833235,0.045,0.009367681,0.005212315,0.004533491,0.006760583,0.007066071,2.35962487,0.00495771,0.01312336,-7.29E-05,0.003913896,-0.987721509,-0.008376281
9/28/2012,-0.0048372,0.0014518,-0.00295304,-0.00036395,0.05,-0.02151335,0.02240835,-0.00158764,0.00995951,-0.0173913,-0.01503759,-0.01923077,-0.02282609,-0.00093853,0.02545629,0.00466418,0.02366007,0.00772666,0.00652273,0.00708937,0.00592285,-0.0045695,-0.00408457,-0.0071736,-0.00412121,-0.00374065,0.00691824,-0.00679012,0.00886637,-0.01408451,0.00035199,-0.00488827,-0.00533239,-0.00400229,-0.00400091,-0.00682594,-0.00299401,-0.00580078,0.00090984,-0.00461413,-0.00337437,-0.00254453,-0.00716997,-0.00617457,-0.00580819,-0.00843759,-0.00637496,-0.00922988,-0.00875146,0.00093052,-0.00247716,-0.0021625,-0.00653798,-0.00155159,-0.00495893,-0.00478469,-0.00606249,-0.00702505,0.00307787,0.00091436,0.00247142,-0.00528262,0.0005322,-0.00943149,-0.00133726,-0.00478261,0.00567438,-0.0008673,-0.00436681,-0.01045968,0.00304878,-0.00357437,0.00E+00,-0.0026411,-0.00765065,-0.00463594,-0.00066454,-0.0083031,-0.010133,0.0023875,0.0016655,-0.0072558,-0.006454,0.0047195,0.0019591,0.0006375,-0.0039042,-0.0190906,-0.0177693,-0.0090261,0.017377133,0.046666667,-0.004640371,-0.000832813,0.007414058,0.005390381,0.007311591,2.348210892,-0.002093715,0.010757348,-0.009241209,0.00495771,-7.459565242,-0.017743882
10/1/2012,0.00275682,0.00311685,0.00816297,0.00400495,0.01,-0.01191379,-0.01149058,-0.00657267,-0.01582141,0.00774336,-0.01090513,0.0087146,0.00778643,0.00469704,-0.00187354,0.00185701,0.00424528,0.0150361,0.01180549,0.01700377,0.01323537,0.0057985,0.00024125,0.07394027,0.00340798,-0.00938673,-0.00062461,0.00E+00,-0.01004394,-0.00964286,-0.013019,-0.00982456,-0.01143674,0.00401837,0.0035579,0.00973654,0.00773851,0.00629045,0.0003636,0.01236139,0.00658858,0.00354308,-0.00084962,0.00607173,0.00541465,0.00146714,-0.00816565,0.00E+00,0.00E+00,0.00139448,0.00124166,0.00541796,0.00720777,0.0034188,0.00233608,0.00635856,0.00656866,0.00522916,0.00521632,0.00791717,0.00431433,0.01301115,0.01223404,0.02300979,0.0171398,0.00830057,-0.00868056,0.00651042,0.00175439,0.01251739,-0.00055264,0.01048565,0.00695991,0.00963906,0.00649093,0.00749941,0.00672962,-0.0011891,0.015324,-0.0140234,0.0002767,0.0012944,0.0136535,0.0003993,-0.006454,0.0061469,-0.000331,0.0012808,0.0015834,0.0017901,-0.004905535,0.001612903,0.002684185,-0.001176308,0.0074641,0.005168359,0.007172989,2.354684487,0.003845042,0.015742898,-0.007835169,-0.002093715,-5.055123239,-0.011513974
10/2/2012,0.00108523,0.00289038,-0.0038693,-0.00130548,0.02,0.00295955,-0.01442256,-0.01590012,-0.00924906,-0.01536773,0.01323043,-0.00323974,-0.0187638,-0.00093502,0.00938527,-0.00046339,0.00E+00,-0.0030902,0.01464674,-0.00136485,0.00278136,0.00120106,0.00795948,-0.06055169,0.00533721,0.00694883,0.001875,-0.00310752,0.00697527,0.00613054,-0.00463458,-0.00318923,0.00289226,-0.00091481,0.00377402,-0.00363018,-0.00366762,0.00643232,0.00663335,-0.00152631,0.00045455,-0.00423669,0.00255102,-0.00182456,-0.0024093,0.00175798,0.00882094,0.00378457,0.00235433,-0.01021198,0.00310029,-0.00076982,-0.00902302,-0.0026328,0.00310752,-0.00261982,-0.00435053,0.00367197,0.00152625,-0.00755287,-0.0021479,-0.00131062,0.00683132,-0.00672182,-0.00631912,0.0034662,0.01663748,0.01121173,0.00744308,-0.0010989,0.01133536,0.00245767,-0.00110589,-0.00629475,0.0081074,0.00130589,-0.00784718,-0.0044593,-0.0028485,0.006962,0.0046258,0.0056496,-0.0018899,-0.0004026,0.0136535,-0.0005305,0.0074583,-0.0054496,-0.0041365,-0.00515,-0.008273417,0.003225806,0.00105671,-0.002898151,0.007842701,0.005302558,0.007139206,2.357239861,0.005353787,0.009332958,-0.00195341,0.003845042,26.25656599,-0.00959129
10/3/2012,0.00426393,-0.00021615,0.0020141,0.00217865,0.03,0.01584699,0.00480507,0.00856647,0.01900422,0.01672241,-0.02067465,-0.00325027,0.0056243,0.00561535,-0.0032543,-0.00046361,0.0004697,0.0032966,-0.00499119,-0.00082979,0.00396236,0.01007678,0.00023929,0.00787778,0.00482625,0.01693852,-0.00187149,0.01246883,0.00692695,0.00716846,0.00250716,0.00355492,0.00612833,-0.00022891,-0.0053549,-0.00421268,-0.00126539,-0.01638311,0.00E+00,-0.00305728,-0.0079055,0.00638207,0.00070681,0.00548369,0.00170479,0.01052939,-0.00116584,0.00667053,-0.0002936,0.00594028,-0.00788132,-0.0027735,0.0032967,0.00062112,0.00108426,0.00061805,0.00140449,0.01890244,0.00457178,0.02404871,0.01107011,0.00629921,-0.00026096,0.00156169,0.00423953,0.00863558,-0.00301464,-0.00255864,0.00304216,-0.00275028,-0.00656096,-0.00463089,0.00083033,0.00728482,-0.01237663,-0.00271271,0.00258315,0.0088855,0.0022201,0.0007049,-0.0045869,0.0008189,0.0028057,0.0026957,-0.0018899,-0.0013526,0.0006227,0.0005548,0.0067187,0.0010023,0.003465327,0.00483871,0.004081633,0.001380358,0.006062517,0.005346375,0.007119798,2.367290967,0.011780012,-0.002168093,0.007516069,0.005353787,9.369788623,-0.005937467
10/4/2012,0.00748417,0.00540502,0.00653266,0.00949275,0.04,-0.00710059,0.00989023,0.00365552,0.00458065,0.01864035,0.02666667,0.01413043,0.02237136,0.00186133,0.00419776,0.00324675,0.00234742,-0.00058849,0.00167208,-0.00161212,-0.00379872,0.02327791,0.01028708,0.0208432,0.01416907,0.00370142,0.01375,0.0067734,0.01000625,0.00604982,0.00785995,0.00141693,-0.00358295,0.00595306,0.00492554,0.00834667,0.00852338,0.00924316,-0.00911717,-0.00243528,0.00384686,0.00732807,0.00678062,0.00363586,0.01077861,0.00492041,0.01283922,0.00288101,0.01615272,0.0032634,0.00529595,0.00370828,0.00907526,0.00418994,-0.00139254,0.00277949,0.00436341,0.01585877,0.01941748,0.01010702,0.01672749,0.02503912,0.00861394,0.02572765,0.01292876,0.00128425,0.01339093,0.0051304,0.01169844,0.00248207,0.0038525,0.00082102,0.00138274,0.00728454,0.00930626,0.00782026,0.00956226,0.0043866,-0.002304,0.0116637,0.004841,0.0015704,0.0003433,-0.0067083,0.0028057,0.0037205,0.0031461,0.0076465,0.001614,0.0077223,0.001248525,0.006451613,0.007148865,0.00336446,0.005068728,0.005565109,0.007118886,2.385008175,0.007556135,-0.013025327,0.007987902,0.011780012,-110.5687124,0.001430624
10/5/2012,0.00007143,0.00910329,0.00584837,0.00186634,0.05,-0.02199588,-0.00925527,-0.0126406,-0.02214743,0.00538213,0.01190476,0.01393355,0.01859956,0.00789596,0.00418021,0.00601017,0.01077283,0.0009814,0.00427141,0.00401233,0.00757688,0.00719591,0.02462704,0.01299304,0.02202226,-0.01106331,0.00308261,0.00183486,-0.00371517,-0.00636717,0.00921659,0.0077821,0.00611291,0.00375555,0.00581329,0.00521601,0.00365464,0.00317374,0.00710577,0.00705244,0.00593066,0.00573587,0.00603339,0.00682737,0.00533184,-0.00115207,0.00893114,0.00861821,-0.00086705,0.00387237,0.00650759,0.00107759,0.00155063,0.00587235,0.00557794,0.00369572,0.00480993,-0.00382916,0.01428571,0.01000589,0.00568352,-0.00279898,0.02277433,0.01140106,0.01432665,0.00726806,0.00170503,0.00510421,0.00256959,0.00687758,0.00082237,0.00136724,0.001657,-0.00052028,0.0104254,0.00583915,0.00739318,0,0.0126841,-0.0054979,0.004735,0.0040242,0.0074127,0.0022988,0.0003433,0.0053637,0.0042046,0,0,0,0.000213375,0.008064516,6.96E-05,-0.005241304,0.004366764,0.006079466,0.005798543,2.385178536,-0.003499995,-0.019785715,-0.002214296,0.007556135,-0.760388877,0.001932165
10/8/2012,-0.00357117,-0.0093053,-0.00737432,-0.0027943,0.01,-0.02282296,-0.0284597,-0.02853423,-0.02409237,-0.0117773,-0.01176471,-0.01691332,-0.01503759,-0.00921659,-0.00786309,-0.00873162,-0.00695088,-0.00377469,-0.00552432,-0.00560456,-0.00417773,-0.01106246,0.00184886,-0.00572607,-0.00648749,-0.00372902,-0.0153657,-0.01343101,-0.00559354,-0.00249199,-0.02072357,-0.01158301,-0.00679056,0.00147392,-0.0049864,-0.00146644,-0.00216204,0.0010847,-0.00208051,-0.00341174,-0.00154195,0.00166922,0.00306834,0.00069195,0.00237264,-0.00576701,-0.013992,-0.01167758,-0.0072317,-0.00817775,-0.00461823,-0.00568968,-0.00805078,-0.0032263,0.00215716,-0.00138079,-0.00231624,-0.00118273,-0.01203052,-0.01165501,-0.00029744,-0.00127584,-0.01796559,-0.01503006,-0.00898819,-0.00509338,0.00E+00,-0.00296234,-0.00683469,0.00E+00,0.00136949,0.0021846,0.00523849,-0.01277947,-0.01259916,-0.01395841,-0.01420774,-0.0105728,-0.0144177,0.0017318,-0.0092445,-0.0036306,-0.0049906,0.0052446,0.0074127,-0.0024806,-0.0015101,-0.0031524,-0.0044526,-0.0045697,-0.018594168,0.012903226,-0.003409644,0.000274725,0.00277696,0.006076304,0.005765848,2.376660658,-0.013856149,-0.023212632,-0.019641464,-0.003499995,1.506833572,-7.17E-05
10/9/2012,-0.01032184,-0.0005019,-0.00335738,-0.00833453,0.02,-0.0037415,-0.0130814,-0.01127987,-0.02036405,0.00541712,0.01623377,0.01397849,0.00327154,-0.01395349,0.0032634,-0.00092721,-0.01166589,-0.00900502,-0.00034412,0.0004901,-0.00745274,-0.01072011,-0.01038062,-0.01174845,-0.01002799,-0.01122895,0.00062422,-0.00680693,-0.011875,-0.0178444,0.00143472,-0.00639205,-0.01331414,-0.00622665,0.00774487,0.00553547,0.00079827,-0.00234763,0.0029913,0.00459459,0.00363372,-0.01541453,0.00E+00,-0.00235099,-0.01294904,-0.01508121,-0.00144802,-0.0054755,-0.01078089,-0.00622278,-0.00866069,-0.0030931,-0.00577493,-0.01587546,-0.01506765,-0.01044707,-0.0165609,-0.02072232,0.00504901,0.00029481,-0.01963701,-0.00715381,0.01133728,0.00279756,0.00492356,-0.00383959,-0.00638298,-0.00127334,0.00215054,-0.00054645,-0.00109409,0.00408719,0.00054855,-0.01813868,-0.00173283,-0.0029568,-0.01539277,-0.0197683,-0.0077737,-0.0046401,-0.0045156,-0.0088852,-0.0053751,0.0025019,-0.0049906,-0.0024868,-0.0040558,-0.0194777,-0.0203615,-0.0213677,0.044925805,0.014516129,-0.009914816,-0.009139009,0.004015682,0.006166158,0.005651333,2.352129147,-0.016916353,-0.011182007,-0.01598453,-0.013856149,7.182883735,0.000724804
10/10/2012,-0.00666329,-0.00968436,-0.00953268,-0.00768005,0.03,0.00819392,0.00169933,0.00722919,0.02229706,-0.01293103,-0.00958466,-0.01378579,-0.0076087,-0.00896226,-0.01533457,-0.01067285,-0.00897073,-0.01077511,-0.01047455,-0.01229548,-0.01317752,-0.00777385,-0.01142191,-0.00722611,-0.00824499,-0.00126183,-0.01247661,-0.00373832,-0.00063251,-0.01090116,-0.01898281,-0.01536812,-0.00838804,-0.01253133,-0.01164105,-0.01505449,-0.01640839,-0.04443841,-0.02602802,-0.02986279,-0.04833454,0.0180536,-0.00709121,0.01982257,0.00719424,-0.00647821,-0.01653132,-0.01564764,-0.00824742,-0.00876644,-0.00202808,-0.00527459,-0.00894819,-0.00297572,-0.00374649,-0.00745226,-0.00188857,0.00392987,-0.02186761,-0.01709402,0.00091047,0.01003603,-0.0056051,0.00126807,0.00077359,-0.00642398,0.0012848,-0.0038249,-0.01072961,-0.01284855,0.00410734,-0.00298507,-0.01123904,0.00061758,-0.0234601,-0.01810834,-0.00573135,-0.0057525,-0.00405,-0.0118897,-0.0086151,-0.0028263,-0.0057828,0.0002232,-0.0053751,-0.0078376,-0.0031923,-0.0157123,-0.0061496,-0.0074164,-0.008270612,0.016129032,-0.006346968,-0.006242197,0.006649821,0.006021397,0.006135541,2.336456229,-0.006083877,0.009705203,-0.020134727,-0.016916353,-3.678890614,-7.29E-05
10/11/2012,0.0005833,0.00072438,0.00123019,0.00175234,0.04,-0.02065696,0.01097037,0.00358865,-0.0144269,0.01746725,-0.00645161,0.01505376,0.0109529,0.00380771,-0.00094384,-0.00140713,0.00333492,-0.00030117,-0.00621211,-0.0047612,0.00292265,-0.01377018,-0.00282952,-0.00633952,-0.01472684,0.00568541,0.00694883,0.00187617,0.00253165,-0.00110213,0.00255568,-0.00217786,-0.00294226,0.00161514,-0.00263007,-0.0015969,0.0057924,0.00577761,-0.01178436,-0.0076724,0.00998668,-0.00568024,0.0273071,-0.0027185,0.00434174,-0.01956135,-0.00235919,-0.00147189,-0.01752302,-0.00221099,-0.00719087,-0.00857767,-0.00205924,-0.00392711,-0.00266374,-0.002972,-0.00189215,-0.00150557,0.0141994,0.00869565,0.0021225,0.00840764,0.02100948,0.01621074,0.01339861,-0.00172414,-0.0025663,-0.00042662,-0.00043384,0.00055386,-0.01227161,-0.01197605,-0.00083172,0.00931169,0.01489362,0.01467365,0.01626478,-0.0014813,0.0106131,-0.0036997,0.0083214,-0.0026079,0.0091921,-0.0030026,-0.0057828,0.0061613,-0.0017311,0.0109306,0.0014824,0.0001738,-0.000259965,0.017741935,0.000496806,-0.00637649,0.006525127,0.006106382,0.00627096,2.337819083,-0.002843608,0.021290545,-0.016478316,-0.006083877,-3.062909124,-0.009241209
10/12/2012,-0.00342491,-0.00593558,-0.00390286,-0.00546647,0.05,0.00265099,-0.02707238,-0.01888479,-0.00461042,-0.00214592,0.00865801,-0.00105932,0.00433369,-0.00142248,-0.00047237,0.00E+00,-0.00332384,0.01024302,-0.0046507,0.00343848,-0.00035171,-0.01396245,-0.01607945,-0.0139414,-0.0132594,-0.00251256,-0.00250941,0.00E+00,0.00126263,0.00919456,-0.00910415,0.00254638,-0.00258207,-0.00161253,-0.00068792,-0.00182794,-0.00760194,-0.00932291,-0.002723,-0.00866325,-0.01365477,0.01114672,-0.01608506,-0.00776884,0.00488077,-0.01904474,-0.02246527,-0.02446934,-0.02599758,-0.00094967,-0.00157456,0.00110115,0.00079365,0.00E+00,-0.00047133,0.00329463,-0.00094787,-0.02804584,-0.05212988,-0.03686088,-0.0429652,-0.01212734,-0.01932246,-0.0052343,-0.01779812,0.00E+00,-0.0051458,-0.00640205,0.00130208,0.00304456,0.00165654,0.0030303,0.00249723,-0.00895991,-0.00140647,-0.00479414,-0.00825522,0.0051335,-0.006758,0.0094289,-0.0019465,0.0069769,-0.0062609,-0.0013974,0.0091921,-0.0028223,0.0046127,-0.0104476,-0.0029083,-0.0032844,0.000234787,0.019354839,-0.003263106,-0.003973233,0.004400697,0.005168141,0.00513978,2.329812264,0.005246659,0.017926099,-0.014063988,-0.002843608,5.351447905,-0.007835169
10/15/2012,0.00870137,-0.0016748,0.00203164,0.00139245,0.01,0.00827681,0.00459929,-0.00045558,-0.00243168,0.01075269,-0.00321888,0.00E+00,0.00E+00,0.00759734,-0.00189036,-0.0004697,0.00381134,0.0056163,0.01627814,0.00715137,0.01135907,-0.00292969,-0.01898582,-0.0160556,-0.02052284,-0.01259446,-0.00314465,-0.0093633,-0.01324086,0.01129738,0.01470048,0.01451379,0.01664201,0.00553761,-0.0018357,-0.00034337,0.00034819,0.00712928,-0.00866208,-0.00234918,-0.0048692,0.01846493,0.00623441,0.01799451,0.0036081,-0.01294299,-0.02570305,-0.02538531,-0.01769088,0.01219899,0.00063082,0.00675676,0.00158604,0.00993534,0.00E+00,0.00750586,0.00426945,-0.01085945,0.00785669,-0.00679012,-0.00379387,0.01943734,0.00793245,-0.00050113,0.01501424,0.01943005,0.00043103,0.01632302,0.0047681,-0.00248344,-0.00468578,-0.0038451,-0.00276778,-0.00507042,-0.01318097,-0.01461052,-0.01799044,0.0143834,0.0039765,-0.0031912,0.0015073,0.0006886,0.0021231,0.0004174,-0.0062609,-0.0003259,-0.0012601,0.014195,0.0131284,0.0171463,-0.006640581,0.024193548,0.008326809,0.005934511,0.003886438,0.005074217,0.005009306,2.350084822,0.019377001,0.003656034,-0.011260609,0.005246659,-0.426691967,-0.00195341
10/16/2012,0.01058354,0.01115974,0.01020999,0.01383197,0.02,0.0245126,0.0049216,0.02472653,0.01183981,0.00851064,0.01614639,0.00742312,0.01402373,0.00E+00,0.01183712,0.00845865,0.00379687,0.01023081,0.00524026,0.00788955,0.00819998,-0.01028404,0.00195982,0.00681929,0.00573709,0.01530612,-0.00189274,0.00693132,0.00702875,-0.00072072,0.0028975,0.00071531,0.00254638,0.00998164,0.0062069,0.00904511,0.01461887,0.01198679,0.0125368,0.01290383,0.02129905,-0.00324719,0.02381936,0.00337336,0.015625,0.00593194,-0.00527623,0.00744186,0.00884676,0.00453905,0.0108747,0.00577493,0.01298496,0.01483448,0.01760453,0.01257178,0.01495827,-0.0053325,0.00031182,-0.00217526,-0.00095208,0.01128951,0.0223407,0.01754826,0.013772,0.00974163,0.02240414,0.01310228,0.02200173,-0.00636238,0.00249238,-0.00082713,-0.01582015,0.00501537,-0.00242365,0.004244,0.00787488,0.0120947,0.0158402,0.0099041,0.0117156,0.0078067,0.0111789,-0.0047228,0.0021231,0.0086137,0.0033875,0.0160569,0.0148416,0.0144805,0.000522987,0.025806452,0.010163749,0.005388229,0.006998474,0.005764098,0.00541097,2.374957039,0.015367885,-0.004856832,-0.019789781,0.019377001,0.238058384,0.007516069
10/17/2012,0.00473424,0.00634783,0.0048742,0.00548618,0.03,-0.00823503,0.02198178,0.00400311,0.02133762,0.01160338,0.00529661,0.00947368,0.00425532,0.01272385,-0.00093589,0.00186393,0.0070922,-0.05073386,-0.04293302,-0.03713307,-0.05382757,0.01583375,-0.01002445,-0.00507983,-0.00198413,0.01067839,0.00189633,0.00876095,0.00444162,0.0036062,-0.00541712,-0.00357398,-0.00834543,0.01147336,0.00833905,0.01202769,0.00926244,0.01016601,0.00825439,0.00883392,0.00976984,0.00162889,-0.00363098,-0.00134481,-0.00285909,0.00993172,0.01154446,0.00646353,0.01033511,0.01604861,0.00233863,0.01458721,0.00437705,0.02231112,0.00664195,0.02115267,0.00822215,0.02333649,-0.00529925,0.01837434,0.01207116,0.01215579,0.00347653,0.01059374,0.01257862,0.00167785,0.00716393,0.00E+00,0.00295483,-0.00445434,-0.00331492,-0.00193157,0.00733221,0.01448809,0.00515603,0.01251772,0.00515464,0.0200203,0.0024782,0.0098508,0.0016527,0.010103,0.0068819,-0.00089,0.0111789,0.0063796,0.0108688,0.0124376,0.0175587,0.013526,0.009198414,0.027419355,0.004541643,0.003845098,0.007180347,0.006634169,0.005924106,2.386200655,0.002008466,-0.029553111,-0.019439059,0.015367885,-0.034550654,0.007987902
10/18/2012,-0.00271293,0.00129023,0.00142664,-0.00064613,0.04,-0.01918761,-0.01482224,-0.01705615,-0.02246434,0.00208551,0.0052687,0.01668405,0.00741525,-0.00465333,0.00187354,0.00744186,0.00375587,-0.02922229,-0.00668003,-0.01661501,-0.02333941,0.02581588,0.01951099,0.03963044,0.02112326,-0.00559354,0.02397476,0.00744417,0.00E+00,-0.00323392,0.01270879,0.00322812,0.00622027,0.00101078,0.00396511,0.00033636,0.00407886,-0.00489336,0.00176761,-0.00304176,0.00009303,-0.00636943,-0.0041841,-0.00363587,-0.00423266,0.00921942,0.00771129,0.02110092,0.01177929,0.00E+00,0.01399907,-0.00214133,0.00824903,0.02287778,0.01749271,0.02341639,0.01954147,0.00308166,0.02005641,0.00366972,0.01632141,-0.00759804,0.00395942,-0.00463189,-0.00049689,0.00837521,-0.00711297,0.00667501,-0.0016835,0.00279642,-0.00831486,-0.00221178,-0.00671892,-0.08005395,0.01557674,0.00406815,-0.08680162,0.0022064,0.0057718,0.0027543,0.0064622,0.0029073,0.001032,0.004765,0.0068819,0.0021469,0.004737,0.0064671,0.002729,0.0071205,0.007480318,0.029032258,-0.002643111,0,0.005523074,0.006661489,0.006013148,2.37972706,-0.020061397,-0.036981505,-0.033126294,0.002008466,1.010296074,-0.002214296
10/19/2012,-0.01739566,-0.00193285,-0.00683809,-0.01637931,0.05,-0.0372955,-0.0138009,-0.01656338,-0.03343675,-0.02601457,0.00628931,-0.01435897,-0.02103049,-0.03646564,-0.01402525,-0.02539243,-0.0434986,-0.00849437,-0.02389944,-0.02097758,-0.00474743,-0.01471985,0.02495155,-0.00935454,0.00827452,-0.01,-0.01417129,-0.01293103,0.00E+00,-0.03100216,-0.02151309,-0.02323918,-0.02763636,-0.01492202,0.00677048,0.00112082,-0.01376664,-0.01178326,0.00325037,-0.00036982,-0.01172093,-0.01282051,-0.00596368,-0.00702798,-0.01014672,-0.02131547,0.00765228,-0.01407607,-0.01623775,-0.01380156,-0.00138058,-0.00015328,-0.00910775,-0.0097116,0.01870005,-0.00733353,0.01373378,-0.00706605,0.00122888,-0.00700792,-0.01173564,-0.01704124,-0.00714814,-0.01298065,-0.01715138,-0.01162791,0.0109566,-0.0037298,-0.00337268,-0.01226994,0.00475126,-0.00360211,-0.00169109,-0.01900244,-0.06613778,-0.06943092,-0.00591121,0.000892,-0.007609,0.0016591,-0.0023752,-0.0034524,-0.0035322,0.0025158,0.001032,-0.0014507,-0.0007292,-0.0077717,0.0016247,-0.0081193,0.012672028,0.030645161,-0.016667829,-0.014840261,0.00616924,0.006333081,0.006044729,2.338330137,-0.017252485,-0.031426729,-0.02842007,-0.020061397,1.020768859,-0.019641464
10/22/2012,0.00014571,-0.01721417,-0.01355519,-0.00562372,0.01,0.04111705,-0.03051159,0.00595784,0.00190204,-0.00106838,-0.02916667,-0.01977107,-0.01074114,-0.01601164,-0.03082029,-0.02747513,-0.03031785,0.00556864,-0.00837352,-0.00738864,-0.00396613,-0.00939759,-0.02245332,-0.0217186,-0.01375815,-0.00441919,-0.011875,-0.00499064,-0.00568541,-0.02380952,-0.01172591,-0.00915081,-0.0250561,0.00045558,-0.02129567,-0.01578594,-0.0076659,-0.00600883,-0.01194113,-0.01193119,-0.01298946,0.00041448,-0.01227161,-0.01265823,-0.00470979,-0.00186683,-0.02612394,-0.02156744,-0.00747431,-0.00108848,-0.01551459,-0.01441055,-0.00903568,-0.00118871,-0.00473723,0.00073877,-0.00595504,0.0049505,-0.00951212,-0.0021479,0.004375,-0.00577889,-0.01365442,-0.00744417,-0.01416287,-0.00672269,-0.01125469,-0.01081531,-0.00972927,-0.00508187,-0.01557719,-0.01307008,-0.01242236,-0.00460087,-0.03480206,-0.03121289,-0.00341916,0.0003929,-0.0071254,-0.0055748,-0.0053862,-0.0068256,-0.0022388,-0.0000734,-0.0035322,-0.0014697,-0.0037847,0.0215798,0.0048751,0.0115824,-0.016177795,0.035483871,0.000141844,0.001816277,0.010900654,0.008193113,0.007100753,2.338670855,-0.014352322,-0.014862307,-0.003132742,-0.017252485,-0.721796371,-0.01598453
10/23/2012,-0.01449592,-0.00941468,-0.01170569,-0.01065002,0.02,-0.0337861,0.03135353,-0.0023918,0.00166113,-0.01818182,-0.01287554,-0.01380042,-0.00651466,-0.02071006,-0.02495108,-0.02679006,-0.00252143,-0.01677316,-0.000962,-0.00361548,-0.00807146,-0.01702749,-0.01499033,-0.01230695,-0.01395007,0.05707039,0.0455408,0.05266458,0.03303685,0.00190549,-0.03559511,-0.023273,-0.00268508,-0.02288251,-0.00618415,-0.01001024,-0.01233714,-0.03173704,-0.01901818,-0.01984461,-0.02508106,-0.01229112,-0.00869685,-0.00399779,-0.00807237,-0.00810474,-0.00717405,0.0024837,-0.00439285,-0.01650062,-0.00577313,-0.0065329,-0.00958969,-0.01324011,-0.00922207,-0.01122102,-0.01198143,-0.01939655,-0.00805452,-0.01168512,-0.01617922,-0.01920647,-0.01963252,-0.0195,-0.01154438,-0.01734349,-0.01602024,-0.01597981,-0.01495088,-0.01730988,-0.01158519,-0.01408848,-0.01200686,0.00250243,-0.01323163,0.00393977,0.00343089,-0.0066506,-0.0210643,-0.0045033,-0.0062922,-0.0218016,-0.0144487,0.004053,-0.0022388,-0.0029775,-0.0137822,-0.0187094,-0.0035017,-0.0082593,0.026468562,0.037096774,-0.013827826,-0.00310165,0.010059399,0.008196011,0.007102327,2.30476967,-0.017409671,-0.01500583,-0.026879375,-0.014352322,0.358245219,-0.020134727
